case_id	case_tree	num_mutations
window1:107_98_41_49	(Sample2:2.50000,(Sample3:16.50000,Sample4:6.50000):14.50000,Sample1:2.50000);	35
window1:107_97_33_45	(Sample2:0.50000,(Sample3:11.50000,Sample4:6.50000):18.50000,Sample1:3.50000);	35
window1:107_91_70_90	(Sample2:2.00000,(Sample3:9.00000,Sample4:11.00000):5.00000,Sample1:8.00000);	27
window1:107_93_38_19	(Sample2:0.00000,(Sample3:8.00000,Sample4:5.00000):18.00000,Sample1:0.00000);	27
window1:107_98_82_28	(Sample2:1.00000,(Sample3:12.00000,Sample4:7.00000):10.00000,Sample1:4.00000);	28
window1:107_93_35_86	(Sample2:0.00000,(Sample3:16.00000,Sample4:5.00000):14.00000,Sample1:0.00000);	29
window1:107_92_22_75	(Sample2:0.00000,(Sample3:8.00000,Sample4:11.00000):14.00000,Sample1:0.00000);	28
window1:107_96_31_14	(Sample2:0.00000,(Sample3:5.00000,Sample4:10.00000):14.00000,Sample1:1.00000);	26
window1:107_98_80_71	(Sample2:1.50000,(Sample3:10.50000,Sample4:12.50000):4.50000,Sample1:3.50000);	25
window1:107_96_5_87	(Sample2:1.00000,(Sample3:5.00000,Sample4:3.00000):29.00000,Sample1:0.00000);	35
window1:107_97_80_86	(Sample2:4.00000,(Sample3:8.00000,Sample4:10.00000):9.00000,Sample1:0.00000);	25
window1:107_91_12_90	(Sample2:2.00000,(Sample3:12.00000,Sample4:7.00000):9.00000,Sample1:8.00000);	30
window1:107_97_46_86	(Sample2:3.00000,(Sample3:8.00000,Sample4:13.00000):6.00000,Sample1:1.00000);	24
window1:107_97_82_57	(Sample2:2.00000,(Sample3:8.00000,Sample4:11.00000):13.00000,Sample1:2.00000);	30
window1:107_96_70_28	(Sample2:1.00000,(Sample3:9.00000,Sample4:7.00000):15.00000,Sample1:0.00000);	27
window1:107_93_35_48	(Sample2:0.00000,(Sample3:5.00000,Sample4:9.00000):25.00000,Sample1:0.00000);	35
window1:107_93_5_61	(Sample2:0.00000,(Sample3:19.00000,Sample4:8.00000):15.00000,Sample1:0.00000);	35
window1:107_93_82_45	(Sample2:0.00000,(Sample3:2.00000,Sample4:6.00000):23.00000,Sample1:0.00000);	29
window1:107_91_38_61	(Sample2:1.50000,(Sample3:4.50000,Sample4:4.50000):11.50000,Sample1:8.50000);	25
window1:107_93_35_23	(Sample2:0.00000,(Sample3:6.00000,Sample4:8.00000):24.00000,Sample1:0.00000);	34
window1:107_98_55_47	(Sample2:1.50000,(Sample3:14.50000,Sample4:5.50000):12.50000,Sample1:3.50000);	31
window1:107_92_36_77	(Sample2:0.00000,(Sample3:8.00000,Sample4:7.00000):24.00000,Sample1:0.00000);	35
window1:107_98_53_19	(Sample2:2.50000,(Sample3:3.50000,Sample4:5.50000):15.50000,Sample1:2.50000);	26
window1:107_98_43_42	(Sample2:3.00000,(Sample3:7.00000,Sample4:17.00000):13.00000,Sample1:2.00000);	34
window1:107_98_39_86	(Sample2:3.00000,(Sample3:20.00000,Sample4:9.00000):6.00000,Sample1:2.00000);	31
window1:107_94_36_42	(Sample2:0.00000,(Sample3:10.00000,Sample4:8.00000):22.00000,Sample1:0.00000);	35
window1:107_92_55_11	(Sample2:0.00000,(Sample3:11.00000,Sample4:2.00000):21.00000,Sample1:0.00000);	30
window1:107_91_39_26	(Sample2:3.50000,(Sample3:4.50000,Sample4:5.50000):16.50000,Sample1:6.50000);	31
window1:107_92_39_8	(Sample2:0.00000,(Sample3:13.00000,Sample4:11.00000):13.00000,Sample1:0.00000);	31
window1:107_97_43_25	(Sample2:2.00000,(Sample3:8.00000,Sample4:17.00000):16.00000,Sample1:2.00000);	37
window1:107_98_54_61	(Sample2:0.50000,(Sample3:8.50000,Sample4:7.50000):10.50000,Sample1:4.50000);	26
window1:107_93_18_1	(Sample2:0.00000,(Sample3:6.00000,Sample4:7.00000):24.00000,Sample1:0.00000);	33
window1:107_95_70_66	(Sample2:3.50000,(Sample3:8.50000,Sample4:5.50000):12.50000,Sample1:1.50000);	26
window1:107_93_60_11	(Sample2:0.00000,(Sample3:6.00000,Sample4:8.00000):15.00000,Sample1:0.00000);	25
window1:107_92_16_77	(Sample2:0.00000,(Sample3:6.00000,Sample4:7.00000):24.00000,Sample1:0.00000);	33
window1:107_96_82_47	(Sample2:0.50000,(Sample3:12.50000,Sample4:6.50000):12.50000,Sample1:0.50000);	27
window1:107_98_16_42	(Sample2:2.50000,(Sample3:6.50000,Sample4:11.50000):18.50000,Sample1:2.50000);	35
window1:107_92_18_57	(Sample2:0.00000,(Sample3:13.00000,Sample4:7.00000):17.00000,Sample1:0.00000);	32
window1:107_94_31_26	(Sample2:0.00000,(Sample3:9.00000,Sample4:19.00000):11.00000,Sample1:0.00000);	32
window1:107_92_15_58	(Sample2:0.00000,(Sample3:11.00000,Sample4:8.00000):10.00000,Sample1:0.00000);	24
window1:107_94_12_86	(Sample2:0.00000,(Sample3:16.00000,Sample4:4.00000):15.00000,Sample1:0.00000);	30
window1:107_93_31_61	(Sample2:0.00000,(Sample3:7.00000,Sample4:10.00000):13.00000,Sample1:0.00000);	25
window1:107_94_38_87	(Sample2:0.00000,(Sample3:11.00000,Sample4:17.00000):15.00000,Sample1:0.00000);	36
window1:107_93_55_1	(Sample2:0.00000,(Sample3:8.00000,Sample4:7.00000):24.00000,Sample1:0.00000);	35
window1:107_92_20_90	(Sample2:0.00000,(Sample3:10.00000,Sample4:9.00000):13.00000,Sample1:0.00000);	27
window1:107_96_60_25	(Sample2:1.00000,(Sample3:3.00000,Sample4:19.00000):18.00000,Sample1:0.00000);	35
window1:107_98_31_28	(Sample2:2.50000,(Sample3:11.50000,Sample4:8.50000):8.50000,Sample1:2.50000);	27
window1:107_97_35_63	(Sample2:2.50000,(Sample3:13.50000,Sample4:3.50000):13.50000,Sample1:1.50000);	29
window1:107_93_22_48	(Sample2:0.00000,(Sample3:2.00000,Sample4:14.00000):20.00000,Sample1:0.00000);	32
window1:107_97_80_59	(Sample2:4.00000,(Sample3:11.00000,Sample4:6.00000):6.00000,Sample1:0.00000);	21
window1:107_93_41_45	(Sample2:0.00000,(Sample3:8.00000,Sample4:4.00000):25.00000,Sample1:0.00000);	34
window1:107_96_70_66	(Sample2:0.50000,(Sample3:10.50000,Sample4:3.50000):13.50000,Sample1:0.50000);	24
window1:107_96_22_62	(Sample2:1.00000,(Sample3:5.00000,Sample4:6.00000):17.00000,Sample1:0.00000);	26
window1:107_92_15_74	(Sample2:0.00000,(Sample3:3.00000,Sample4:23.00000):18.00000,Sample1:0.00000);	37
window1:107_94_36_90	(Sample2:0.00000,(Sample3:14.00000,Sample4:4.00000):18.00000,Sample1:0.00000);	31
window1:107_96_39_86	(Sample2:1.00000,(Sample3:18.00000,Sample4:11.00000):8.00000,Sample1:0.00000);	30
window1:107_98_16_87	(Sample2:2.50000,(Sample3:6.50000,Sample4:13.50000):18.50000,Sample1:2.50000);	37
window1:107_92_21_7	(Sample2:0.00000,(Sample3:3.00000,Sample4:13.00000):15.00000,Sample1:0.00000);	27
window1:107_93_38_8	(Sample2:0.00000,(Sample3:8.00000,Sample4:6.00000):18.00000,Sample1:0.00000);	28
window1:107_96_60_72	(Sample2:0.50000,(Sample3:12.50000,Sample4:8.50000):8.50000,Sample1:0.50000);	25
window1:107_91_22_76	(Sample2:3.50000,(Sample3:9.50000,Sample4:11.50000):6.50000,Sample1:6.50000);	29
window1:107_94_31_57	(Sample2:0.00000,(Sample3:6.00000,Sample4:10.00000):14.00000,Sample1:0.00000);	26
window1:107_98_5_42	(Sample2:5.00000,(Sample3:7.00000,Sample4:3.00000):27.00000,Sample1:0.00000);	38
window1:107_94_31_14	(Sample2:0.00000,(Sample3:5.00000,Sample4:10.00000):15.00000,Sample1:0.00000);	26
window1:107_93_21_11	(Sample2:0.00000,(Sample3:8.00000,Sample4:13.00000):10.00000,Sample1:0.00000);	25
window1:107_98_20_72	(Sample2:2.50000,(Sample3:16.50000,Sample4:8.50000):5.50000,Sample1:2.50000);	28
window1:107_92_3_76	(Sample2:0.00000,(Sample3:6.00000,Sample4:4.00000):21.00000,Sample1:0.00000);	28
window1:107_98_12_40	(Sample2:1.00000,(Sample3:13.00000,Sample4:2.00000):14.00000,Sample1:4.00000);	29
window1:107_96_41_85	(Sample2:1.00000,(Sample3:11.00000,Sample4:5.00000):22.00000,Sample1:0.00000);	34
window1:107_93_38_49	(Sample2:0.00000,(Sample3:5.00000,Sample4:3.00000):21.00000,Sample1:0.00000);	27
window1:107_91_38_7	(Sample2:1.50000,(Sample3:10.50000,Sample4:15.50000):5.50000,Sample1:8.50000);	32
window1:107_97_70_78	(Sample2:4.00000,(Sample3:7.00000,Sample4:9.00000):17.00000,Sample1:0.00000);	32
window1:107_94_31_61	(Sample2:0.00000,(Sample3:7.00000,Sample4:10.00000):13.00000,Sample1:0.00000);	25
window1:107_91_43_58	(Sample2:1.50000,(Sample3:10.50000,Sample4:5.50000):4.50000,Sample1:8.50000);	24
window1:107_92_12_42	(Sample2:0.00000,(Sample3:10.00000,Sample4:9.00000):21.00000,Sample1:0.00000);	35
window1:107_92_33_19	(Sample2:0.00000,(Sample3:16.00000,Sample4:6.00000):17.00000,Sample1:0.00000);	33
window1:107_91_22_58	(Sample2:3.00000,(Sample3:13.00000,Sample4:7.00000):3.00000,Sample1:7.00000);	25
window1:107_96_33_48	(Sample2:1.00000,(Sample3:7.00000,Sample4:8.00000):26.00000,Sample1:0.00000);	38
window1:107_91_3_48	(Sample2:2.00000,(Sample3:7.00000,Sample4:16.00000):11.00000,Sample1:8.00000);	35
window1:107_98_80_58	(Sample2:2.50000,(Sample3:9.50000,Sample4:9.50000):5.50000,Sample1:2.50000);	23
window1:107_96_60_23	(Sample2:1.00000,(Sample3:4.00000,Sample4:15.00000):17.00000,Sample1:0.00000);	32
window1:107_94_43_86	(Sample2:0.00000,(Sample3:10.00000,Sample4:5.00000):14.00000,Sample1:0.00000);	25
window1:107_91_31_19	(Sample2:2.50000,(Sample3:8.50000,Sample4:10.50000):4.50000,Sample1:7.50000);	26
window1:107_94_54_85	(Sample2:0.00000,(Sample3:10.00000,Sample4:14.00000):13.00000,Sample1:0.00000);	31
window1:107_95_60_7	(Sample2:0.50000,(Sample3:5.50000,Sample4:11.50000):11.50000,Sample1:4.50000);	28
window1:107_96_55_66	(Sample2:0.50000,(Sample3:18.50000,Sample4:3.50000):13.50000,Sample1:0.50000);	30
window1:107_96_20_19	(Sample2:1.00000,(Sample3:9.00000,Sample4:9.00000):14.00000,Sample1:0.00000);	28
window1:107_92_33_74	(Sample2:0.00000,(Sample3:4.00000,Sample4:12.00000):29.00000,Sample1:0.00000);	41
window1:107_94_43_17	(Sample2:0.00000,(Sample3:9.00000,Sample4:13.00000):15.00000,Sample1:0.00000);	31
window1:107_96_33_45	(Sample2:1.00000,(Sample3:11.00000,Sample4:7.00000):22.00000,Sample1:0.00000);	36
window1:107_94_21_59	(Sample2:0.00000,(Sample3:10.00000,Sample4:4.00000):8.00000,Sample1:0.00000);	18
window1:107_92_20_23	(Sample2:0.00000,(Sample3:5.00000,Sample4:14.00000):18.00000,Sample1:0.00000);	32
window1:107_95_33_77	(Sample2:0.50000,(Sample3:9.50000,Sample4:6.50000):19.50000,Sample1:4.50000);	35
window1:107_98_22_57	(Sample2:1.50000,(Sample3:9.50000,Sample4:10.50000):9.50000,Sample1:3.50000);	28
window1:107_93_82_1	(Sample2:0.00000,(Sample3:4.00000,Sample4:10.00000):21.00000,Sample1:0.00000);	31
window1:107_98_35_74	(Sample2:2.00000,(Sample3:4.00000,Sample4:13.00000):24.00000,Sample1:3.00000);	40
window1:107_94_35_90	(Sample2:0.00000,(Sample3:13.00000,Sample4:5.00000):17.00000,Sample1:0.00000);	30
window1:107_97_43_85	(Sample2:2.00000,(Sample3:13.00000,Sample4:12.00000):11.00000,Sample1:2.00000);	32
window1:107_93_3_14	(Sample2:0.00000,(Sample3:6.00000,Sample4:4.00000):21.00000,Sample1:0.00000);	28
window1:107_92_5_75	(Sample2:0.00000,(Sample3:18.00000,Sample4:9.00000):16.00000,Sample1:0.00000);	36
window1:107_91_43_25	(Sample2:1.00000,(Sample3:6.00000,Sample4:19.00000):9.00000,Sample1:9.00000);	35
window1:107_93_39_61	(Sample2:0.00000,(Sample3:17.00000,Sample4:14.00000):9.00000,Sample1:0.00000);	32
window1:107_98_41_59	(Sample2:3.50000,(Sample3:22.50000,Sample4:2.50000):8.50000,Sample1:1.50000);	31
window1:107_91_39_62	(Sample2:3.50000,(Sample3:15.50000,Sample4:9.50000):5.50000,Sample1:6.50000);	31
window1:107_96_80_1	(Sample2:1.00000,(Sample3:3.00000,Sample4:17.00000):14.00000,Sample1:0.00000);	29
window1:107_98_16_75	(Sample2:0.50000,(Sample3:10.50000,Sample4:6.50000):14.50000,Sample1:4.50000);	31
window1:107_92_33_25	(Sample2:0.00000,(Sample3:7.00000,Sample4:11.00000):26.00000,Sample1:0.00000);	39
window1:107_96_43_1	(Sample2:1.00000,(Sample3:6.00000,Sample4:13.00000):18.00000,Sample1:0.00000);	33
window1:107_92_43_40	(Sample2:0.00000,(Sample3:6.00000,Sample4:2.00000):18.00000,Sample1:0.00000);	24
window1:107_97_15_40	(Sample2:2.00000,(Sample3:9.00000,Sample4:12.00000):8.00000,Sample1:2.00000);	26
window1:107_96_5_14	(Sample2:0.50000,(Sample3:18.50000,Sample4:8.50000):15.50000,Sample1:0.50000);	36
window1:107_93_22_40	(Sample2:0.00000,(Sample3:6.00000,Sample4:4.00000):16.00000,Sample1:0.00000);	23
window1:107_92_39_40	(Sample2:0.00000,(Sample3:15.00000,Sample4:9.00000):11.00000,Sample1:0.00000);	29
window1:107_91_3_74	(Sample2:1.00000,(Sample3:3.00000,Sample4:17.00000):15.00000,Sample1:9.00000);	37
window1:107_92_36_49	(Sample2:0.00000,(Sample3:14.00000,Sample4:6.00000):18.00000,Sample1:0.00000);	33
window1:107_92_53_75	(Sample2:0.00000,(Sample3:5.00000,Sample4:8.00000):17.00000,Sample1:0.00000);	26
window1:107_96_39_40	(Sample2:1.00000,(Sample3:15.00000,Sample4:9.00000):11.00000,Sample1:0.00000);	29
window1:107_95_55_47	(Sample2:3.00000,(Sample3:14.00000,Sample4:6.00000):14.00000,Sample1:2.00000);	32
window1:107_93_80_77	(Sample2:0.00000,(Sample3:4.00000,Sample4:18.00000):13.00000,Sample1:0.00000);	29
window1:107_94_12_72	(Sample2:0.00000,(Sample3:17.00000,Sample4:4.00000):14.00000,Sample1:0.00000);	29
window1:107_92_33_17	(Sample2:0.00000,(Sample3:12.00000,Sample4:7.00000):21.00000,Sample1:0.00000);	35
window1:107_98_16_17	(Sample2:2.50000,(Sample3:8.50000,Sample4:11.50000):16.50000,Sample1:2.50000);	35
window1:107_96_36_75	(Sample2:0.50000,(Sample3:14.50000,Sample4:6.50000):17.50000,Sample1:0.50000);	34
window1:107_97_12_28	(Sample2:2.50000,(Sample3:12.50000,Sample4:6.50000):15.50000,Sample1:1.50000);	32
window1:107_95_21_7	(Sample2:1.50000,(Sample3:4.50000,Sample4:11.50000):11.50000,Sample1:3.50000);	27
window1:107_96_3_74	(Sample2:1.00000,(Sample3:3.00000,Sample4:17.00000):24.00000,Sample1:0.00000);	39
window1:107_96_46_61	(Sample2:0.50000,(Sample3:6.50000,Sample4:12.50000):9.50000,Sample1:0.50000);	24
window1:107_97_60_90	(Sample2:1.50000,(Sample3:10.50000,Sample4:10.50000):8.50000,Sample1:2.50000);	27
window1:107_95_18_87	(Sample2:0.50000,(Sample3:7.50000,Sample4:8.50000):18.50000,Sample1:4.50000);	34
window1:107_91_38_26	(Sample2:1.00000,(Sample3:10.00000,Sample4:16.00000):6.00000,Sample1:9.00000);	33
window1:107_96_82_63	(Sample2:1.00000,(Sample3:13.00000,Sample4:5.00000):12.00000,Sample1:0.00000);	26
window1:107_92_44_19	(Sample2:0.00000,(Sample3:5.00000,Sample4:6.00000):17.00000,Sample1:0.00000);	25
window1:107_93_55_4	(Sample2:0.00000,(Sample3:10.00000,Sample4:10.00000):22.00000,Sample1:0.00000);	37
window1:107_98_35_19	(Sample2:3.00000,(Sample3:8.00000,Sample4:1.00000):20.00000,Sample1:2.00000);	30
window1:107_97_13_71	(Sample2:2.50000,(Sample3:9.50000,Sample4:8.50000):13.50000,Sample1:1.50000);	30
window1:107_91_82_11	(Sample2:2.50000,(Sample3:6.50000,Sample4:5.50000):10.50000,Sample1:7.50000);	27
window1:107_95_21_86	(Sample2:4.00000,(Sample3:9.00000,Sample4:12.00000):7.00000,Sample1:1.00000);	26
window1:107_97_3_1	(Sample2:2.00000,(Sample3:13.00000,Sample4:13.00000):14.00000,Sample1:2.00000);	36
window1:107_91_46_71	(Sample2:5.00000,(Sample3:8.00000,Sample4:12.00000):4.00000,Sample1:5.00000);	26
window1:107_92_16_71	(Sample2:0.00000,(Sample3:14.00000,Sample4:6.00000):16.00000,Sample1:0.00000);	31
window1:107_91_38_45	(Sample2:1.00000,(Sample3:6.00000,Sample4:11.00000):10.00000,Sample1:9.00000);	30
window1:107_94_21_8	(Sample2:0.00000,(Sample3:6.00000,Sample4:12.00000):12.00000,Sample1:0.00000);	25
window1:107_94_38_23	(Sample2:0.00000,(Sample3:10.00000,Sample4:16.00000):16.00000,Sample1:0.00000);	35
window1:107_96_80_77	(Sample2:1.00000,(Sample3:4.00000,Sample4:18.00000):13.00000,Sample1:0.00000);	30
window1:107_97_60_40	(Sample2:3.00000,(Sample3:9.00000,Sample4:10.00000):10.00000,Sample1:1.00000);	27
window1:107_92_60_42	(Sample2:0.00000,(Sample3:6.00000,Sample4:15.00000):15.00000,Sample1:0.00000);	30
window1:107_93_12_23	(Sample2:0.00000,(Sample3:8.00000,Sample4:9.00000):23.00000,Sample1:0.00000);	35
window1:107_92_80_45	(Sample2:0.00000,(Sample3:5.00000,Sample4:17.00000):12.00000,Sample1:0.00000);	28
window1:107_94_53_62	(Sample2:0.00000,(Sample3:4.00000,Sample4:5.00000):18.00000,Sample1:0.00000);	24
window1:107_98_80_74	(Sample2:2.00000,(Sample3:3.00000,Sample4:25.00000):12.00000,Sample1:3.00000);	36
window1:107_98_12_71	(Sample2:0.50000,(Sample3:15.50000,Sample4:5.50000):11.50000,Sample1:4.50000);	31
window1:107_96_16_48	(Sample2:1.00000,(Sample3:4.00000,Sample4:8.00000):26.00000,Sample1:0.00000);	35
window1:107_96_38_14	(Sample2:0.00000,(Sample3:5.00000,Sample4:4.00000):20.00000,Sample1:1.00000);	27
window1:107_91_15_57	(Sample2:2.50000,(Sample3:9.50000,Sample4:13.50000):3.50000,Sample1:7.50000);	28
window1:107_92_70_40	(Sample2:0.00000,(Sample3:8.00000,Sample4:4.00000):16.00000,Sample1:0.00000);	25
window1:107_96_70_63	(Sample2:1.00000,(Sample3:9.00000,Sample4:2.00000):15.00000,Sample1:0.00000);	24
window1:107_96_54_75	(Sample2:0.50000,(Sample3:7.50000,Sample4:8.50000):15.50000,Sample1:0.50000);	28
window1:107_97_54_78	(Sample2:4.00000,(Sample3:6.00000,Sample4:9.00000):17.00000,Sample1:0.00000);	31
window1:107_95_36_62	(Sample2:0.50000,(Sample3:10.50000,Sample4:2.50000):16.50000,Sample1:4.50000);	30
window1:107_94_39_42	(Sample2:0.00000,(Sample3:5.00000,Sample4:9.00000):21.00000,Sample1:0.00000);	31
window1:107_91_22_62	(Sample2:3.00000,(Sample3:6.00000,Sample4:5.00000):10.00000,Sample1:7.00000);	25
window1:107_95_41_74	(Sample2:0.00000,(Sample3:4.00000,Sample4:12.00000):24.00000,Sample1:5.00000);	39
window1:107_91_18_71	(Sample2:2.50000,(Sample3:11.50000,Sample4:6.50000):9.50000,Sample1:7.50000);	30
window1:107_92_15_63	(Sample2:0.00000,(Sample3:13.00000,Sample4:9.00000):8.00000,Sample1:0.00000);	24
window1:107_95_12_42	(Sample2:0.00000,(Sample3:10.00000,Sample4:9.00000):16.00000,Sample1:5.00000);	34
window1:107_95_46_26	(Sample2:2.00000,(Sample3:6.00000,Sample4:18.00000):8.00000,Sample1:3.00000);	29
window1:107_91_82_14	(Sample2:2.00000,(Sample3:8.00000,Sample4:8.00000):9.00000,Sample1:8.00000);	28
window1:107_94_55_72	(Sample2:0.00000,(Sample3:18.00000,Sample4:4.00000):14.00000,Sample1:0.00000);	30
window1:107_93_55_26	(Sample2:0.00000,(Sample3:10.00000,Sample4:8.00000):22.00000,Sample1:0.00000);	35
window1:107_96_82_26	(Sample2:1.00000,(Sample3:5.00000,Sample4:10.00000):20.00000,Sample1:0.00000);	32
window1:107_92_35_26	(Sample2:0.00000,(Sample3:7.00000,Sample4:7.00000):23.00000,Sample1:0.00000);	33
window1:107_96_36_25	(Sample2:1.00000,(Sample3:6.00000,Sample4:11.00000):26.00000,Sample1:0.00000);	39
window1:107_91_44_23	(Sample2:2.50000,(Sample3:3.50000,Sample4:12.50000):11.50000,Sample1:7.50000);	31
window1:107_98_70_90	(Sample2:3.00000,(Sample3:9.00000,Sample4:11.00000):11.00000,Sample1:2.00000);	29
window1:107_95_82_85	(Sample2:2.00000,(Sample3:8.00000,Sample4:12.00000):13.00000,Sample1:3.00000);	31
window1:107_95_39_63	(Sample2:3.00000,(Sample3:17.00000,Sample4:10.00000):6.00000,Sample1:2.00000);	30
window1:107_98_70_1	(Sample2:1.50000,(Sample3:5.50000,Sample4:13.50000):14.50000,Sample1:3.50000);	32
window1:107_94_12_76	(Sample2:0.00000,(Sample3:13.00000,Sample4:7.00000):18.00000,Sample1:0.00000);	33
window1:107_98_44_72	(Sample2:2.50000,(Sample3:13.50000,Sample4:6.50000):7.50000,Sample1:2.50000);	26
window1:107_96_70_4	(Sample2:1.00000,(Sample3:8.00000,Sample4:16.00000):16.00000,Sample1:0.00000);	34
window1:107_98_33_87	(Sample2:3.50000,(Sample3:6.50000,Sample4:8.50000):23.50000,Sample1:1.50000);	38
window1:107_91_36_62	(Sample2:1.00000,(Sample3:10.00000,Sample4:3.00000):12.00000,Sample1:9.00000);	29
window1:107_91_5_74	(Sample2:0.50000,(Sample3:3.50000,Sample4:11.50000):20.50000,Sample1:9.50000);	39
window1:107_95_36_19	(Sample2:0.00000,(Sample3:10.00000,Sample4:1.00000):17.00000,Sample1:5.00000);	29
window1:107_93_12_90	(Sample2:0.00000,(Sample3:14.00000,Sample4:5.00000):17.00000,Sample1:0.00000);	31
window1:107_92_15_57	(Sample2:0.00000,(Sample3:10.00000,Sample4:13.00000):11.00000,Sample1:0.00000);	28
window1:107_98_39_72	(Sample2:3.00000,(Sample3:20.00000,Sample4:8.00000):6.00000,Sample1:2.00000);	30
window1:107_94_41_45	(Sample2:0.00000,(Sample3:8.00000,Sample4:4.00000):25.00000,Sample1:0.00000);	34
window1:107_98_60_11	(Sample2:1.50000,(Sample3:7.50000,Sample4:6.50000):11.50000,Sample1:3.50000);	25
window1:107_93_22_58	(Sample2:0.00000,(Sample3:12.00000,Sample4:8.00000):10.00000,Sample1:0.00000);	25
window1:107_98_70_87	(Sample2:3.00000,(Sample3:5.00000,Sample4:17.00000):15.00000,Sample1:2.00000);	35
window1:107_92_43_59	(Sample2:0.00000,(Sample3:14.00000,Sample4:2.00000):10.00000,Sample1:0.00000);	22
window1:107_92_39_17	(Sample2:0.00000,(Sample3:5.00000,Sample4:7.00000):21.00000,Sample1:0.00000);	30
window1:107_96_44_90	(Sample2:1.00000,(Sample3:6.00000,Sample4:6.00000):16.00000,Sample1:0.00000);	25
window1:107_93_70_26	(Sample2:0.00000,(Sample3:7.00000,Sample4:13.00000):17.00000,Sample1:0.00000);	32
window1:107_97_36_78	(Sample2:2.00000,(Sample3:11.00000,Sample4:9.00000):17.00000,Sample1:2.00000);	35
window1:107_98_3_4	(Sample2:2.50000,(Sample3:9.50000,Sample4:15.50000):14.50000,Sample1:2.50000);	37
window1:107_95_33_4	(Sample2:1.00000,(Sample3:8.00000,Sample4:7.00000):21.00000,Sample1:4.00000);	36
window1:107_93_53_1	(Sample2:0.00000,(Sample3:4.00000,Sample4:13.00000):18.00000,Sample1:0.00000);	30
window1:107_94_53_11	(Sample2:0.00000,(Sample3:5.00000,Sample4:6.00000):17.00000,Sample1:0.00000);	25
window1:107_93_60_71	(Sample2:0.00000,(Sample3:10.00000,Sample4:11.00000):11.00000,Sample1:0.00000);	26
window1:107_98_55_77	(Sample2:1.00000,(Sample3:7.00000,Sample4:8.00000):20.00000,Sample1:4.00000);	35
window1:107_92_22_26	(Sample2:0.00000,(Sample3:4.00000,Sample4:12.00000):18.00000,Sample1:0.00000);	30
window1:107_98_54_77	(Sample2:1.50000,(Sample3:4.50000,Sample4:13.50000):14.50000,Sample1:3.50000);	31
window1:107_93_82_90	(Sample2:0.00000,(Sample3:10.00000,Sample4:7.00000):15.00000,Sample1:0.00000);	27
window1:107_96_33_23	(Sample2:1.00000,(Sample3:8.00000,Sample4:7.00000):25.00000,Sample1:0.00000);	37
window1:107_95_60_59	(Sample2:2.00000,(Sample3:12.00000,Sample4:5.00000):5.00000,Sample1:3.00000);	21
window1:107_94_46_58	(Sample2:0.00000,(Sample3:8.00000,Sample4:10.00000):8.00000,Sample1:0.00000);	21
window1:107_92_82_66	(Sample2:0.00000,(Sample3:12.00000,Sample4:5.00000):13.00000,Sample1:0.00000);	25
window1:107_91_41_90	(Sample2:2.50000,(Sample3:14.50000,Sample4:6.50000):9.50000,Sample1:7.50000);	32
window1:107_94_70_72	(Sample2:0.00000,(Sample3:11.00000,Sample4:5.00000):13.00000,Sample1:0.00000);	25
